date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:19	659/659	---M--	200	added ('OK')	image/gif	etag:%22293-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/company_top04.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/company_top04.gif	(from http://www.fukusima.co.jp/en/company/)
19:01:20	75930/75930	---M--	200	added ('OK')	image/jpeg	etag:%221289a-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/main.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/main.jpg	(from http://www.fukusima.co.jp/en/company/)
19:01:20	373/373	---M--	200	added ('OK')	image/gif	etag:%22175-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/pagetop.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/pagetop.gif	(from http://www.fukusima.co.jp/en/company/)
19:01:21	26738/26738	---M--	200	added ('OK')	image/jpeg	etag:%226872-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/product_titlebar.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/product_titlebar.jpg	(from http://www.fukusima.co.jp/en/products/products01.html)
19:01:22	4244/4244	---M--	200	added ('OK')	image/gif	etag:%221094-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products01-c.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products01-c.gif	(from http://www.fukusima.co.jp/en/products/products01.html)
19:01:23	32631/32631	---M--	200	added ('OK')	image/jpeg	etag:%227f77-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products01-t.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products01-t.jpg	(from http://www.fukusima.co.jp/en/products/products01.html)
19:01:24	6618/6618	---M--	200	added ('OK')	image/gif	etag:%2219da-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products02-c.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products02-c.gif	(from http://www.fukusima.co.jp/en/products/products02.html)
19:01:25	26758/26758	---M--	200	added ('OK')	image/jpeg	etag:%226886-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products01-p01.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products01-p01.jpg	(from http://www.fukusima.co.jp/en/products/products01.html)
19:01:26	6904/6904	---M--	200	added ('OK')	image/gif	etag:%221af8-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products03-c.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products03-c.gif	(from http://www.fukusima.co.jp/en/products/products03.html)
19:01:26	29075/29075	---M--	200	added ('OK')	image/jpeg	etag:%227193-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products02-t.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products02-t.jpg	(from http://www.fukusima.co.jp/en/products/products02.html)
19:01:28	30585/30585	---M--	200	added ('OK')	image/jpeg	etag:%227779-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products03-t.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products03-t.jpg	(from http://www.fukusima.co.jp/en/products/products03.html)
19:01:31	6934/6934	---M--	200	added ('OK')	image/gif	etag:%221b16-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products04-c.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products04-c.gif	(from http://www.fukusima.co.jp/en/products/products04.html)
19:01:31	35840/35840	---M--	200	added ('OK')	image/jpeg	etag:%228c00-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products03-p01.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products03-p01.jpg	(from http://www.fukusima.co.jp/en/products/products03.html)
19:01:31	38056/38056	---M--	200	added ('OK')	image/jpeg	etag:%2294a8-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products03-p02.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products03-p02.jpg	(from http://www.fukusima.co.jp/en/products/products03.html)
19:01:31	33552/33552	---M--	200	added ('OK')	image/jpeg	etag:%228310-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products04-t.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products04-t.jpg	(from http://www.fukusima.co.jp/en/products/products04.html)
19:01:32	6631/6631	---M--	200	added ('OK')	text/html	etag:%2219e7-49fc88c1f9c00%22	http://www.fukusima.co.jp/en/company/index.html	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/index-2.html	(from http://www.fukusima.co.jp/en/company/philosophy.html)
19:01:33	33125/33125	---M--	200	added ('OK')	image/jpeg	etag:%228165-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/products04-p01.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/products04-p01.jpg	(from http://www.fukusima.co.jp/en/products/products04.html)
19:01:33	8962/8962	---M--	200	added ('OK')	image/jpeg	etag:%222302-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/company_titlebar.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/company_titlebar.jpg	(from http://www.fukusima.co.jp/en/company/philosophy.html)
